Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,Customer_Status_Predicted
41061-JAM,Female,33,No,Jammu & Kashmir,13,9,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.9,357.75,0.0,0,234.4,592.15,Churned,Competitor,Competitor made better offer,1.0
57338-TAM,Female,54,No,Tamil Nadu,11,14,Deal 5,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,43.95,43.95,0.0,0,34.48,78.43,Churned,Attitude,Attitude of service provider,1.0
89512-JAM,Male,57,No,Jammu & Kashmir,3,34,,Yes,Yes,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,60.95,134.6,0.0,0,29.76,164.36,Joined,,,1.0
23436-TEL,Male,69,Yes,Telangana,9,11,Deal 5,No,,Yes,DSL,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,35.45,35.45,0.0,0,0.0,35.45,Churned,Dissatisfaction,Network reliability,1.0
51582-AND,Female,40,Yes,Andhra Pradesh,4,25,Deal 5,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,49.05,91.1,0.0,40,29.4,160.5,Churned,Competitor,Competitor had better devices,1.0
49243-PUN,Female,78,No,Punjab,2,8,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,86.85,156.35,0.0,40,8.38,204.73,Churned,Competitor,Competitor had better devices,1.0
89862-TAM,Female,32,Yes,Tamil Nadu,7,36,,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,19.95,82.9,0.0,0,114.2,197.1,Stayed,,,1.0
83196-UTT,Female,61,Yes,Uttar Pradesh,3,10,,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,80.55,188.1,0.0,0,10.6,198.7,Joined,,,1.0
29868-RAJ,Male,55,Yes,Rajasthan,0,17,,Yes,Yes,Yes,Cable,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,64.4,253.0,0.0,0,4.4,257.4,Stayed,,,1.0
85148-TEL,Female,58,No,Telangana,3,6,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.35,489.45,0.0,0,71.82,561.27,Churned,Attitude,Attitude of service provider,1.0
65254-JAM,Female,51,No,Jammu & Kashmir,6,36,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,88.35,1222.8,0.0,0,231.79,1454.59,Churned,Competitor,Competitor made better offer,1.0
84340-UTT,Male,56,Yes,Uttar Pradesh,5,31,Deal 5,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.15,270.8,0.0,0,41.64,312.44,Churned,Competitor,Competitor had better devices,1.0
75387-TAM,Female,54,No,Tamil Nadu,4,32,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.0,174.8,0.0,0,96.68,271.48,Churned,Competitor,Competitor offered more data,1.0
63499-AND,Male,50,Yes,Andhra Pradesh,5,28,,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.85,45.85,0.0,0,14.9,60.75,Churned,Other,Don't know,1.0
35401-UTT,Female,42,Yes,Uttar Pradesh,13,26,,Yes,No,Yes,Cable,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,71.35,71.35,0.0,0,40.4,111.75,Churned,Dissatisfaction,Poor expertise of phone support,1.0
55786-HAR,Female,48,Yes,Haryana,3,7,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,100.25,100.25,0.0,0,20.23,120.48,Churned,Other,Don't know,1.0
33799-CHH,Female,23,No,Chhattisgarh,10,2,Deal 5,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,91.7,91.7,0.0,0,17.23,108.93,Churned,Attitude,Attitude of service provider,1.0
52279-TAM,Male,53,No,Tamil Nadu,15,26,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.7,239.45,0.0,0,71.16,310.61,Joined,,,1.0
82486-JHA,Female,44,No,Jharkhand,3,1,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.75,264.85,0.0,0,114.27,379.12,Churned,Competitor,Competitor had better devices,1.0
61904-KER,Female,56,Yes,Kerala,3,36,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.25,576.7,0.0,0,150.56,727.26,Stayed,,,1.0
29539-HAR,Male,62,Yes,Haryana,6,4,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,94.45,742.95,0.0,0,41.68,784.63,Churned,Competitor,Competitor had better devices,1.0
74879-UTT,Male,44,Yes,Uttar Pradesh,12,30,,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,51.1,1269.6,0.0,0,55.92,1325.52,Stayed,,,1.0
46004-TAM,Male,25,Yes,Tamil Nadu,1,6,,Yes,No,Yes,DSL,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,-8.0,132.4,0.0,0,47.04,179.44,Joined,,,1.0
51740-TAM,Female,38,Yes,Tamil Nadu,4,25,,No,,Yes,DSL,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,31.0,95.05,0.0,20,0.0,115.05,Churned,Dissatisfaction,Poor expertise of online support,1.0
55235-KAR,Female,26,Yes,Karnataka,1,36,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.25,70.25,0.0,0,23.0,93.25,Churned,Competitor,Competitor had better devices,1.0
43324-KAR,Female,73,No,Karnataka,8,32,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,85.55,851.75,0.0,0,60.1,911.85,Churned,Attitude,Attitude of support person,1.0
98542-ASS,Male,31,Yes,Assam,10,3,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,78.45,330.05,0.0,0,168.24,498.29,Churned,Competitor,Competitor made better offer,1.0
58967-TEL,Female,65,Yes,Telangana,14,15,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,44.7,276.5,0.0,0,118.44,394.94,Stayed,,,1.0
64773-DEL,Female,22,Yes,Delhi,1,8,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,75.05,75.05,0.0,0,32.86,107.91,Churned,Competitor,Competitor made better offer,1.0
19541-ODI,Female,37,Yes,Odisha,15,14,Deal 5,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.25,74.2,0.0,0,79.0,153.2,Joined,,,1.0
79777-MAH,Male,77,Yes,Maharashtra,13,33,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,72.6,154.3,0.0,0,30.38,184.68,Joined,,,1.0
39191-UTT,Female,74,No,Uttar Pradesh,14,20,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,76.4,76.4,0.0,0,41.16,117.56,Churned,Attitude,Attitude of support person,1.0
94173-JAM,Male,80,Yes,Jammu & Kashmir,15,28,,No,,Yes,DSL,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,45.7,198.0,0.0,0,0.0,198.0,Churned,Competitor,Competitor made better offer,1.0
99306-MAH,Female,46,No,Maharashtra,7,10,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,78.1,1122.4,0.0,0,62.3,1184.7,Stayed,,,1.0
97828-MAH,Female,57,No,Maharashtra,0,12,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,92.0,266.8,0.0,0,46.8,313.6,Joined,,,1.0
18813-BIH,Female,66,Yes,Bihar,10,2,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.6,1273.3,0.0,0,526.68,1799.98,Stayed,,,1.0
19522-RAJ,Female,52,Yes,Rajasthan,6,7,,No,,Yes,Cable,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50.6,155.35,0.0,0,0.0,155.35,Churned,Dissatisfaction,Poor expertise of online support,1.0
42804-AND,Female,47,Yes,Andhra Pradesh,9,3,,Yes,Yes,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.95,49.95,0.0,0,43.49,93.44,Churned,Competitor,Competitor had better devices,1.0
86947-WES,Male,25,No,West Bengal,3,7,,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,20.2,55.7,0.0,0,186.12,241.82,Stayed,,,1.0
54515-MAD,Female,22,No,Madhya Pradesh,13,4,Deal 5,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.55,393.45,0.0,0,19.04,412.49,Stayed,,,1.0
14658-RAJ,Female,65,No,Rajasthan,12,24,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.55,1329.15,0.0,0,384.37,1713.52,Stayed,,,1.0
54564-AND,Female,55,Yes,Andhra Pradesh,11,7,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,76.1,257.6,0.0,0,43.05,300.65,Joined,,,1.0
57784-UTT,Male,80,Yes,Uttar Pradesh,4,8,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.6,1281.0,0.0,0,306.88,1587.88,Churned,Dissatisfaction,Network reliability,1.0
74427-DEL,Female,40,Yes,Delhi,12,2,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.9,273.0,8.74,0,134.0,398.26,Churned,Dissatisfaction,Product dissatisfaction,1.0
46712-WES,Female,41,No,West Bengal,0,3,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.85,462.8,0.0,0,200.75,663.55,Churned,Attitude,Attitude of service provider,1.0
32770-RAJ,Female,75,Yes,Rajasthan,12,12,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,105.5,829.55,0.0,0,361.28,1190.83,Churned,Price,Price too high,1.0
66623-JAM,Female,80,Yes,Jammu & Kashmir,1,22,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91.3,1094.5,0.0,0,408.12,1502.62,Churned,Competitor,Competitor made better offer,1.0
24935-WES,Female,73,Yes,West Bengal,2,22,Deal 4,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.1,1474.75,0.0,0,414.54,1889.29,Churned,Attitude,Attitude of support person,1.0
39623-HAR,Female,85,No,Haryana,2,10,Deal 5,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.6,239.05,0.0,30,118.53,387.58,Joined,,,1.0
82010-WES,Female,46,No,West Bengal,14,7,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79.55,151.75,0.0,0,51.12,202.87,Joined,,,1.0
46865-PUN,Female,18,No,Punjab,11,1,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.45,145.15,0.0,0,57.22,202.37,Joined,,,1.0
23184-GUJ,Male,55,Yes,Gujarat,5,21,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.0,71.0,0.0,0,18.84,89.84,Churned,Attitude,Attitude of support person,1.0
35237-MAH,Male,68,No,Maharashtra,0,2,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.35,69.35,0.0,0,45.86,115.21,Churned,Price,Long distance charges,1.0
99488-KAR,Male,50,Yes,Karnataka,10,31,,No,,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,24.4,24.4,0.0,0,0.0,24.4,Joined,,,1.0
22160-TEL,Female,29,Yes,Telangana,13,34,,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,99.95,547.65,0.0,0,30.96,578.61,Churned,Competitor,Competitor offered higher download speeds,1.0
99304-KER,Female,53,Yes,Kerala,7,10,Deal 5,Yes,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,55.5,227.35,0.0,0,155.84,383.19,Stayed,,,1.0
82324-KAR,Male,56,No,Karnataka,11,25,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.1,435.0,0.0,0,111.9,546.9,Stayed,,,1.0
15687-TAM,Male,65,No,Tamil Nadu,5,35,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.5,606.55,0.0,0,14.24,620.79,Churned,Dissatisfaction,Poor expertise of online support,1.0
73547-KAR,Female,43,Yes,Karnataka,13,16,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.05,134.05,0.0,0,44.46,178.51,Joined,,,1.0
37148-BIH,Female,42,No,Bihar,6,2,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.05,70.05,0.0,0,27.89,97.94,Churned,Attitude,Attitude of support person,1.0
83187-UTT,Female,36,Yes,Uttar Pradesh,9,7,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,70.5,294.2,0.0,10,113.88,418.08,Stayed,,,1.0
63129-PUN,Female,77,Yes,Punjab,5,19,,Yes,No,Yes,Fiber Optic,Yes,No,Yes,Yes,No,Yes,No,No,Month-to-Month,Yes,Credit Card,96.3,1426.75,0.0,150,286.65,1863.4,Churned,Attitude,Attitude of support person,1.0
12469-AND,Male,24,Yes,Andhra Pradesh,11,4,,Yes,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,55.3,55.3,0.0,0,36.69,91.99,Joined,,,1.0
11272-UTT,Female,65,No,Uttar Pradesh,0,19,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.85,256.6,0.0,0,133.02,389.62,Churned,Competitor,Competitor offered more data,1.0
72431-UTT,Female,50,Yes,Uttar Pradesh,5,14,Deal 5,No,,Yes,Cable,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,29.6,79.45,0.0,0,0.0,79.45,Churned,Competitor,Competitor had better devices,1.0
47895-TAM,Male,65,Yes,Tamil Nadu,6,28,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.4,74.4,0.0,0,11.08,85.48,Churned,Price,Price too high,1.0
77137-MAH,Male,52,No,Maharashtra,1,8,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,45.55,45.55,0.0,0,16.34,61.89,Joined,,,1.0
35075-PUN,Male,64,Yes,Punjab,5,9,,Yes,No,Yes,Cable,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,55.05,55.05,0.0,0,14.65,69.7,Joined,,,1.0
23230-MAH,Male,21,Yes,Maharashtra,12,4,,Yes,No,Yes,Cable,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,55.0,55.0,0.0,0,47.22,102.22,Churned,Competitor,Competitor had better devices,1.0
17002-UTT,Male,51,No,Uttar Pradesh,10,34,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,95.65,778.1,0.0,0,237.28,1015.38,Churned,Attitude,Attitude of support person,1.0
36500-WES,Male,21,Yes,West Bengal,6,8,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.4,348.15,0.0,0,347.85,696.0,Stayed,,,1.0
23587-JHA,Female,67,Yes,Jharkhand,1,6,Deal 4,Yes,Yes,Yes,Cable,No,Yes,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,106.9,1364.3,0.0,10,424.84,1799.14,Churned,Competitor,Competitor had better devices,1.0
74378-KAR,Female,37,Yes,Karnataka,12,30,,Yes,No,Yes,DSL,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.45,87.3,0.0,0,39.74,127.04,Joined,,,1.0
24768-UTT,Female,30,No,Uttar Pradesh,15,6,,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,75.3,75.3,0.0,0,4.13,79.43,Churned,Competitor,Competitor had better devices,1.0
18730-KAR,Female,78,No,Karnataka,7,14,,Yes,Yes,Yes,Cable,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.6,644.35,0.0,0,153.37,797.72,Churned,Competitor,Competitor made better offer,1.0
49244-HAR,Male,33,Yes,Haryana,4,9,,Yes,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,53.85,108.15,0.0,0,20.94,129.09,Churned,Competitor,Competitor made better offer,1.0
31957-RAJ,Male,24,Yes,Rajasthan,8,8,,No,,Yes,DSL,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,51.0,305.95,0.0,0,0.0,305.95,Churned,Price,Long distance charges,1.0
73142-RAJ,Male,49,No,Rajasthan,12,17,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,46.2,46.2,0.0,0,48.58,94.78,Churned,Attitude,Attitude of support person,1.0
31805-ASS,Male,47,No,Assam,1,22,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,80.6,319.15,0.0,0,57.2,376.35,Churned,Competitor,Competitor offered more data,1.0
31599-RAJ,Male,35,Yes,Rajasthan,5,4,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,20.65,93.55,0.0,0,212.6,306.15,Stayed,,,1.0
82481-TAM,Female,75,Yes,Tamil Nadu,11,1,,No,,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.4,78.65,0.0,0,0.0,78.65,Churned,Attitude,Attitude of support person,1.0
38927-UTT,Male,52,No,Uttar Pradesh,1,6,Deal 5,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.8,288.05,0.0,0,131.46,419.51,Churned,Competitor,Competitor offered higher download speeds,1.0
86841-TAM,Female,53,Yes,Tamil Nadu,0,3,,Yes,Yes,Yes,DSL,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,63.05,1067.05,0.0,10,683.68,1760.73,Stayed,,,1.0
79608-GUJ,Female,49,Yes,Gujarat,6,21,,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,90.0,190.05,0.0,0,93.84,283.89,Churned,Competitor,Competitor made better offer,1.0
87939-PUN,Female,30,No,Punjab,14,8,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,74.25,74.25,0.0,0,21.8,96.05,Churned,Other,Don't know,1.0
99831-JAM,Male,58,Yes,Jammu & Kashmir,3,36,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.1,69.1,0.0,0,38.66,107.76,Churned,Competitor,Competitor made better offer,1.0
93521-MAH,Female,55,No,Maharashtra,6,35,,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,-1.0,49.3,0.0,10,14.97,74.27,Joined,,,1.0
56460-MAH,Male,38,Yes,Maharashtra,12,23,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,-1.0,129.2,0.0,10,5.44,144.64,Joined,,,1.0
91425-TEL,Female,40,Yes,Telangana,14,13,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.95,137.95,0.0,0,30.66,168.61,Churned,Dissatisfaction,Poor expertise of phone support,1.0
83253-KER,Male,25,No,Kerala,9,4,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,88.35,88.35,0.0,0,14.26,102.61,Churned,Competitor,Competitor offered higher download speeds,1.0
89673-KAR,Female,38,Yes,Karnataka,2,23,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,82.85,460.25,48.95,0,51.54,462.84,Churned,Competitor,Competitor had better devices,1.0
73877-TEL,Male,58,Yes,Telangana,3,5,,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,96.2,1222.05,0.0,0,295.68,1517.73,Churned,Competitor,Competitor had better devices,1.0
73366-ASS,Female,65,Yes,Assam,15,2,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.6,74.6,0.0,0,44.73,119.33,Churned,Competitor,Competitor made better offer,1.0
91813-KER,Male,36,No,Kerala,5,33,,No,,Yes,DSL,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,40.05,162.45,0.0,0,0.0,162.45,Stayed,,,1.0
65827-MAD,Female,59,No,Madhya Pradesh,14,1,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,67.75,116.65,0.0,0,23.5,140.15,Churned,Other,Don't know,1.0
58904-TAM,Male,75,Yes,Tamil Nadu,1,4,,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.15,92.65,0.0,0,87.32,179.97,Churned,Attitude,Attitude of support person,1.0
11878-RAJ,Male,75,Yes,Rajasthan,15,17,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.8,1167.8,0.0,0,734.4,1902.2,Churned,Competitor,Competitor offered more data,1.0
25421-PUD,Female,19,No,Puducherry,2,12,Deal 5,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.7,74.7,0.0,0,44.11,118.81,Churned,Competitor,Competitor offered more data,1.0
65524-BIH,Female,83,No,Bihar,2,13,,No,,Yes,Cable,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,36.45,36.45,0.0,0,0.0,36.45,Churned,Dissatisfaction,Service dissatisfaction,1.0
32103-GUJ,Female,76,No,Gujarat,12,28,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.05,1290.0,0.0,0,247.39,1537.39,Churned,Competitor,Competitor made better offer,1.0
93633-RAJ,Male,30,Yes,Rajasthan,3,26,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,86.2,893.2,0.0,30,64.24,987.44,Stayed,,,1.0
62959-PUN,Male,59,Yes,Punjab,7,6,Deal 5,No,,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,23.45,23.45,0.0,0,0.0,23.45,Churned,Price,Price too high,1.0
24696-BIH,Female,69,Yes,Bihar,0,20,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,43.95,85.1,0.0,0,38.18,123.28,Joined,,,1.0
54516-WES,Female,42,No,West Bengal,4,13,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,89.15,89.15,0.0,0,32.35,121.5,Churned,Competitor,Competitor had better devices,1.0
49251-TAM,Female,44,No,Tamil Nadu,5,16,Deal 5,No,,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,33.65,137.85,0.0,0,0.0,137.85,Churned,Attitude,Attitude of service provider,1.0
18829-TAM,Female,49,Yes,Tamil Nadu,4,31,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,18.8,56.0,0.0,0,19.83,75.83,Joined,,,1.0
75328-KER,Female,28,Yes,Kerala,13,30,Deal 5,No,,Yes,Cable,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check,34.25,139.35,0.0,0,0.0,139.35,Churned,Competitor,Competitor offered higher download speeds,1.0
87063-TAM,Female,20,No,Tamil Nadu,10,8,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.2,602.55,0.0,0,131.81,734.36,Churned,Attitude,Attitude of support person,1.0
